22.0,22.0,20.0,19.0,16.0,16.0,14.0,13.0,13.0,11.0,11.0,10.0,11.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,10.0,11.0,10.0,10.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,11.0,12.0,12.0,10.0,11.0,11.0,9.0,12.0,9.0,10.0,10.0,8.0,8.0,9.0,8.0,9.0,6.0,7.0,7.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,0.0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0,6.0,6.0,6.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,-1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,1.0,4.0,8.0,1.0,5.0,5.0,5.0,6.0,6.0,8.0,5.0,9.0,6.0,6.0,9.0,8.0,9.0,8.0,12.0,7.0,7.0,11.0,10.0,10.0,8.0,10.0,11.0,8.0,10.0,9.0,12.0,11.0,6.0,10.0,9.0,8.0,10.0,8.0,9.0,10.0,8.0,4.0,8.0,7.0,8.0,6.0,5.0,7.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-74.0,-57.0,-42.0,-32.0,-23.0,-15.0,-11.0,-7.0,-5.0,-4.0,-3.0,-5.0,-6.0,-8.0,-10.0,-12.0,-15.0,-18.0,-20.0,-23.0,-24.0,-26.0,-27.0,-29.0,-32.0,-30.0,-31.0,-30.0,-30.0,-28.0,-25.0,-25.0,-24.0,-21.0,-19.0,-13.0,-13.0,-7.0,-6.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.0,-54.0,-44.0,-36.0,-28.0,-22.0,-18.0,-14.0,-13.0,-10.0,-6.0,-7.0,-10.0,-7.0,-8.0,-8.0,-10.0,-9.0,-11.0,-10.0,-13.0,-10.0,-17.0,-13.0,-16.0,-12.0,-17.0,-12.0,-16.0,-14.0,-10.0,-14.0,-11.0,-8.0,-10.0,-8.0,-6.0,-2.0,-4.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,24.0,18.0,14.0,11.0,9.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,7.0,7.0,8.0,10.0,10.0,11.0,12.0,13.0,13.0,13.0,15.0,13.0,14.0,14.0,13.0,12.0,11.0,10.0,11.0,8.0,6.0,6.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,15.0,11.0,9.0,4.0,5.0,2.0,0.0,1.0,-1.0,0.0,0.0,2.0,-1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.0,11.0,11.0,10.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,11.0,9.0,10.0,8.0,10.0,11.0,9.0,11.0,9.0,10.0,10.0,9.0,10.0,11.0,9.0,10.0,11.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,7.0,10.0,8.0,7.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,7.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,14.0,13.0,13.0,12.0,11.0,13.0,13.0,8.0,11.0,11.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,5.0,5.0,7.0,3.0,6.0,5.0,6.0,5.0,2.0,6.0,2.0,4.0,6.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,-1.0,2.0,3.0,-1.0,1.0,3.0,-1.0,1.0,0.0,4.0,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,-2.0,2.0,0.0,2.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-3.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,20.0,15.0,15.0,10.0,9.0,7.0,5.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,-5.0,-7.0,-12.0,-8.0,-15.0,-16.0,-15.0,-13.0,-19.0,-15.0,-16.0,-17.0,-15.0,-17.0,-15.0,-14.0,-16.0,-14.0,-12.0,-12.0,-9.0,-13.0,-9.0,-7.0,-10.0,-6.0,-5.0,-9.0,-4.0,-5.0,-3.0,-3.0,-3.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,0.0,3.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68.0,54.0,39.0,29.0,20.0,15.0,8.0,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,6.0,8.0,8.0,9.0,11.0,8.0,12.0,9.0,9.0,8.0,7.0,6.0,7.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-29.0,-23.0,-16.0,-20.0,-14.0,-13.0,-10.0,-7.0,-6.0,-3.0,-1.0,-3.0,0.0,1.0,2.0,1.0,6.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,-2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.0,-3.0,-4.0,-5.0,-6.0,-8.0,-10.0,-11.0,-13.0,-16.0,-17.0,-20.0,-22.0,-24.0,-26.0,-29.0,-29.0,-33.0,-34.0,-36.0,-37.0,-38.0,-40.0,-41.0,-42.0,-42.0,-43.0,-43.0,-43.0,-46.0,-43.0,-42.0,-42.0,-44.0,-40.0,-39.0,-38.0,-39.0,-34.0,-33.0,-31.0,-32.0,-26.0,-27.0,-22.0,-20.0,-19.0,-14.0,-15.0,-8.0,-9.0,-3.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,-3.0,-2.0,-2.0,-3.0,-3.0,-5.0,-5.0,-5.0,-3.0,-9.0,-6.0,-6.0,-9.0,-6.0,-8.0,-5.0,-7.0,-11.0,-6.0,-10.0,-8.0,-5.0,-11.0,-8.0,-7.0,-8.0,-6.0,-5.0,-11.0,-7.0,-6.0,-6.0,-5.0,-5.0,-6.0,-4.0,-2.0,-6.0,-3.0,-2.0,-3.0,-2.0,-1.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.0,-46.0,-40.0,-35.0,-28.0,-24.0,-19.0,-17.0,-13.0,-11.0,-8.0,-6.0,-5.0,-4.0,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,28.0,26.0,23.0,14.0,16.0,9.0,11.0,6.0,5.0,4.0,4.0,-1.0,1.0,3.0,-4.0,-1.0,-2.0,-2.0,-1.0,0.0,-5.0,-1.0,-3.0,0.0,-3.0,-2.0,-1.0,-2.0,-1.0,1.0,-2.0,-2.0,1.0,-2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,34.0,35.0,37.0,39.0,37.0,38.0,37.0,35.0,34.0,32.0,32.0,29.0,27.0,25.0,23.0,21.0,20.0,17.0,15.0,13.0,13.0,10.0,9.0,7.0,6.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-22.0,-17.0,-18.0,-12.0,-13.0,-10.0,-9.0,-6.0,-7.0,-8.0,-6.0,-6.0,-5.0,-5.0,-5.0,-5.0,-4.0,-7.0,-3.0,-7.0,-5.0,-7.0,-5.0,-6.0,-5.0,-6.0,-3.0,-8.0,-2.0,-8.0,-5.0,-3.0,-4.0,-3.0,-3.0,-3.0,-2.0,-1.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.0,46.0,33.0,24.0,18.0,14.0,13.0,13.0,14.0,17.0,20.0,23.0,27.0,31.0,34.0,38.0,41.0,41.0,44.0,45.0,44.0,43.0,41.0,41.0,37.0,34.0,29.0,24.0,18.0,16.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-15.0,-11.0,-8.0,-5.0,-1.0,0.0,4.0,4.0,7.0,9.0,13.0,9.0,13.0,16.0,14.0,16.0,14.0,16.0,15.0,15.0,16.0,12.0,14.0,10.0,12.0,7.0,8.0,5.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
